Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment
"NORDWICK, SUZZANN",02/01/2024 to 03/15/2024,C5,02/15/2024,Staples,,,,3636 Harrison Ave,Butte,MT,59701,,2,19.99,BUSINESS CARDS  500,PM,,,,,,,N
"NORDWICK, SUZZANN",02/01/2024 to 03/15/2024,C5,02/22/2024,Staples,,,,3636 Harrison Ave,Butte,MT,59701,,2,16.5,"Campaign Poster 18""x24"" ",PM,,,,,,,N
"NORDWICK, SUZZANN",02/01/2024 to 03/15/2024,C5,02/21/2024,RepublicanSigns.com,,,,2251 Dick George Road,Cave Junction,OR,97523,,2,175.0,"YARD SIGNS 18"" X 24"" ",PM,,,,,50.0,,N
"NORDWICK, SUZZANN",02/01/2024 to 03/15/2024,C5,01/31/2024,Montana Secretary of State,,,,"Montana Capitol Building, Rm 260 P.O. Box 202801",Helena,MT,59620,,2,1158.8,Filing fee,PM,,,,,,,N
"Williams, Leonard  J",08/16/2024 to 09/15/2024,C5,08/16/2024,Act Blue,,,Act Blue,PO Box 441146 ,Somerville,MA,2144,,2,2.7800000000000002,Service Fee,GN,,,,ActBlue,,,N
"Williams, Leonard  J",06/16/2024 to 08/15/2024,C5,07/24/2024,Sparky's Garage,,,,222 E Park Street,Butte,MT,59701,,2,28.98,CAMPAIGN LUNCH MEETING,GN,,,,,,,N
"Williams, Leonard  J",06/16/2024 to 08/15/2024,C5,08/14/2024,ACTBLUE,,,ACTBLUE,PO BOX 271629,SALT LAKE CITY,UT,84127-1,,2,0.38,Fee,GN,,,,,,fundraising fee,N
"Williams, Leonard  J",06/16/2024 to 08/15/2024,C5,08/10/2024,ACTBLUE,,,ACTBLUE,PO BOX 271629,SALT LAKE CITY,UT,84127-1,,2,0.75,Fee,GN,,,,,,fundraising fee,N
"Williams, Leonard  J",06/16/2024 to 08/15/2024,C5,08/07/2024,ACTBLUE,,,ACTBLUE,PO BOX 271629,SALT LAKE CITY,UT,84127-1,,2,1.5,Fee,GN,,,,,,fundraising fee,N
"Williams, Leonard  J",06/16/2024 to 08/15/2024,C5,08/05/2024,ACTBLUE,,,ACTBLUE,PO BOX 271629,SALT LAKE CITY,UT,84127-1,,2,0.15,Fee,GN,,,,,,fundraising fee,N
"Williams, Leonard  J",05/16/2024 to 06/15/2024,C5,05/16/2024,Pit Printers of Butte,,,,425 E. Front Street,Butte,MT,59701,,2,126.0,CAMPAIGN MATERIALS - Printing,GN,,,,,,,N
"Williams, Leonard  J",05/16/2024 to 06/15/2024,C5,05/22/2024,Broken Arrow Steakhouse,,,,317 Main St.,Deer Lodge,MT,59722,,2,32.4,Campaign event,GN,,,,,,,N
"Williams, Leonard  J",05/16/2024 to 06/15/2024,C5,06/01/2024,Staples Office Supplies,,,,"3636 Harrison Ave, Suite 3",Butte,MT,59701,,2,24.98,Office supplies,GN,,,,,,,N
"Williams, Leonard  J",05/16/2024 to 06/15/2024,C5,05/31/2024,Safeway,,,,310 W. Front St.,Butte,MT,59701,,2,35.96,campaign food,GN,,,,,,,N
"Williams, Leonard  J",05/16/2024 to 06/15/2024,C5,05/29/2024,A&M Fire & Safety Supply,,,,PO Box 4425,Butte,MT,59701,,2,16.95,Campaign materials,GN,,,,,,,N
"Williams, Leonard  J",05/16/2024 to 06/15/2024,C5,06/03/2024,North Hall,,,,820 N. Main,Butte,MT,59701,,2,50.0,Campaign Event space,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,04/19/2024,Pit Printers of Butte,,,,425 E. Front St.,Butte,MT,59701,,2,360.0,CAMPAIGN MATERIALS - Printing,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,07/27/2024,Staples Office Supplies,,,,3636 Harrison Ave. Suite 3,Butte,MT,59701,,2,3.9,Office supplies,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,04/27/2024,Lowe's Home Improvement,,,,7990 Overland Rd,Boise,ID,83709,,2,70.94,Campaign materials,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,04/28/2024,Idaho State Liquor Store Twin Falls,,,,160 Blue Lakes Blvd.,Twin Falls,ID,83301,,2,24.33,Campaign event,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,04/28/2024,Office Max Depot,,,,851 W. Franklin Rd.,Boise,ID,83709,,2,53.47,Printing,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,05/04/2024,Staples Office Supplies,,,,3636 Harrison Ave. Suite 3,Butte,MT,59701,,2,25.48,Office supplies,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,05/04/2024,Bic Lighters,,,,1 Bic Way #1,Shelton,CT,6484,,2,54.96,Campaign materials,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,05/13/2024,Pit Printers of Butte,,,,425 E. Front Street,Butte,MT,59701,,2,245.0,CAMPAIGN MATERIALS - Printing,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,05/10/2024,US Treasury,,,,1500 Pennsylvania Ave.,Washington,DC,20220,,2,299.0,EIN Registration,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,05/10/2024,Wildland Firefighter Foundation ,,,,2393 W. Airport Way,Boise,ID,83705,,2,300.0,Campaign event,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,04/25/2024,Mountain West Federal Credit Union,,,,400 E. Park St.,Butte,MT,59701,,2,12.89,Check order,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,04/20/2024,Staples Office Supplies,,,,"3636 Harrison Ave, Suite 3",Butte,MT,59701,,2,175.77,Campaign Printing,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,04/20/2024,Staples Office Supplies,,,,"3636 Harrison Ave, Suite 3",Butte,MT,59701,,2,5.98,Office supplies,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,04/28/2024,Albertsons,,,,1301 Harrison Ave.,Butte,MT,59701,,2,79.32,Food for Campaign Event,GN,,,,,,,N
"Williams, Leonard  J",04/16/2024 to 05/15/2024,C5,04/28/2024,Albertson,,,,1301 Harrison Ave.,Butte,MT,59701,,2,58.29,Food for Campaign Event,GN,,,,,,,N
"Welborn, Jeffrey   W",11/02/2024 to 11/04/2024,C7E,11/04/24,political company,,,,PO Box 81274,Billings,MT,59108,,All Other Expenditures,2500.0,"""Welborn for PSC"" #5,000 MMS/Text Messages",General,,,,,,,
"Welborn, Jeffrey   W",09/16/2024 to 10/14/2024,C5,10/04/2024,Special Projects,,,,400 North California,Helena,MT,59601,,2,600.0,bookeeping and compliance reporting,GN,,,,,,,N
"Welborn, Jeffrey   W",08/16/2024 to 09/15/2024,C5,09/02/2024,Special Projects,,,,400 North California,Helena,MT,59601,,2,600.0,bookeeping and compliance reporting,GN,,,,,,,N
"Welborn, Jeffrey   W",06/16/2024 to 08/15/2024,C5,06/30/2024,Winred,,,,1776 Wilson Blvd. Suite 530 ,Arlington,VA,22209,2517.0,2,2.96,Credit Card Fees 1 Transaction (06/30/24 - 06/30/24),GN,,,,,,,N
"Welborn, Jeffrey   W",06/16/2024 to 08/15/2024,C5,06/24/2024,Winred,,,,1776 Wilson Blvd. Suite 530 ,Arlington,VA,22209,2517.0,2,10.25,Credit Card Fees 1 Transaction (06/24/24 - 06/24/24),GN,,,,,,,N
"Welborn, Jeffrey   W",06/16/2024 to 08/15/2024,C5,06/16/2024,Winred,,,,1776 Wilson Blvd. Suite 530 ,Arlington,VA,22209,2517.0,2,2.05,Credit Card Fees 1 Transaction (06/16/24 - 06/16/24),GN,,,,,,,N
"Welborn, Jeffrey   W",06/16/2024 to 08/15/2024,C5,06/27/2024,Special Projects,,,,400 North California,Helena,MT,59601,,2,538.12,bookeeping and compliance reporting,GN,,,,,,,N
"Welborn, Jeffrey   W",06/03/2024 to 06/03/2024,C7E,06/03/24,Special Projects,,,,400 North California,Helena,MT,59601,,All Other Expenditures,1204.69,Bookkeeping and Compliance Reporting,Primary,,,,,,,
"Welborn, Jeffrey   W",05/28/2024 to 05/30/2024,C7E,05/29/24,"Averill, Christopher",,,,3840 Musselshell Road ,East Helena,MT,59635,,All Other Expenditures,580.7,"Meta Facebook Boosts ""Welborn for PSC"" Central MT Counties, Helena, SW Montana, and Central MT Counties",Primary,,,,,,,
"Welborn, Jeffrey   W",05/15/2024 to 06/15/2024,C5,06/15/2024,Valley Bank,,,Valley Bank,3030 North Montana Ave.,Helena,MT,59601,,2,1486.93,Transfer of Primary funds to General Funds,PM,,,,,,,N
"Welborn, Jeffrey   W",05/15/2024 to 06/15/2024,C5,05/30/2024,Winred,,,,1776 Wilson Blvd. Suite 530 ,Arlington,VA,22209,2517.0,2,4.1,Credit Card Fees 1 Transaction (05/30/24 - 05/30/24),PM,,,,,,,N
"Welborn, Jeffrey   W",05/15/2024 to 06/15/2024,C5,05/29/2024,Springs Printing,,,,PO Box 349 ,White Sulphur Springs,MT,59645,349.0,2,140.0,#20; 2in x 10in Ad Mailers Welborn for PSC ,PM,,,,,,,N
"Welborn, Jeffrey   W",05/15/2024 to 06/15/2024,C5,06/03/2024,Special Projects,,,,400 North California,Helena,MT,59601,,2,1204.69,bookeeping and compliance reporting,PM,,,,,,,N
"Welborn, Jeffrey   W",05/15/2024 to 06/15/2024,C5,06/04/2024,Whitehall Ledger,,,,PO Box 1169 ,Whitehall,MT,59759,1169.0,2,144.0,4.5 in x 9 in Newspaper Ad Welborn for PSC,PM,,,,,,,N
"Welborn, Jeffrey   W",05/15/2024 to 06/15/2024,C5,06/04/2024,Mt 43 News,,,,408 Broadway Street ,Townsend,MT,59644,2322.0,2,186.75,15 Second Ad Welborn for Public Service Commission Running 1 Week,PM,,,,,,,N
"Welborn, Jeffrey   W",05/15/2024 to 06/15/2024,C5,05/28/2024,Winred,,,,1776 Wilson Blvd. Suite 530 ,Arlington,VA,22209,2517.0,2,12.3,Credit Card Fees 2 Transactions (05/28/24 - 05/28/24),PM,,,,,,,N
"Welborn, Jeffrey   W",05/15/2024 to 06/15/2024,C5,06/04/2024,,Christopher,,Averill,3840 Musselshell Road ,East Helena,MT,59635,,2,2071.72,See Attachment:,PM,,,,,,,N
"Welborn, Jeffrey   W",05/15/2024 to 06/15/2024,C5,05/29/2024,,Christopher,,Averill,3840 Musselshell Road ,East Helena,MT,59635,,2,580.7,Meta Facebook Boosts Central MT Counties  Helena  SW Montana  and Central MT Counties,PM,,,,,,,N
"Welborn, Jeffrey   W",04/16/2024 to 05/14/2024,C5,05/02/2024,Signs Now,,,,323 N LAst Chance Gulch ,Helena,MT,59601,5013.0,2,1500.0,# 50 - 24 x 16 yard signs Welborn for PSC,PM,,,,,,,N
"Welborn, Jeffrey   W",04/16/2024 to 05/14/2024,C5,05/03/2024,Winred,,,,1776 Wilson Blvd. Suite 530 ,Arlington,VA,22209,2517.0,2,31.02,Credit Card Fees 7 Transactions (04/19/24 - 04/25/24),PM,,,,,,,N
"Welborn, Jeffrey   W",04/16/2024 to 05/14/2024,C5,05/14/2024,,Christopher,,Averill,3840 Musselshell Road ,East Helena,MT,59635,,2,655.13,See Attachment:,PM,,,,,,,Y
"Welborn, Jeffrey   W",04/16/2024 to 05/14/2024,C5,04/25/2024,Winred,,,,1776 Wilson Blvd. Suite 530 ,Arlington,VA,22209,2517.0,2,15.38,Credit Card Fees 5 Transactions (04/16/24 - 04/18/24),PM,,,,,,,N
"Welborn, Jeffrey   W",04/16/2024 to 05/14/2024,C5,05/14/2024,Winred,,,,1776 Wilson Blvd. Suite 530 ,Arlington,VA,22209,2517.0,2,3.94,Credit Card Fees 3 Transactions (05/14/24 - 05/14/24),PM,,,,,,,N
"Welborn, Jeffrey   W",04/16/2024 to 05/14/2024,C5,04/19/2024,,Christopher,,Averill,3840 Musselshell Road ,East Helena,MT,59635,,2,450.71,See Attachment:,PM,,,,,,,Y
"Welborn, Jeffrey   W",04/16/2024 to 05/14/2024,C5,05/06/2024,Winred,,,,1776 Wilson Blvd. Suite 530 ,Arlington,VA,22209,2517.0,2,19.63,Credit Card Fees 3 Transactions (04/27/24 - 04/29/24),PM,,,,,,,N
"Welborn, Jeffrey   W",03/16/2024 to 04/15/2024,C5,03/21/2024,Winred,,,,1776 Wilson Blvd. Suite 530 ,Arlington,VA,22209,2517,2,8.2,Credit Card Fees 2 Transactions (03/16/24 - 03/16/24),PM,,,,,,,N
"Welborn, Jeffrey   W",03/16/2024 to 04/15/2024,C5,03/25/2024,Winred,,,,1776 Wilson Blvd. Suite 530 ,Arlington,VA,22209,2517,2,29.95,Credit Card Fees 3 Transactions (03/16/24 - 03/18/24),PM,,,,,,,N
"Welborn, Jeffrey   W",03/16/2024 to 04/15/2024,C5,04/01/2024,Stockman Bank,,,,590 N Montana ,Dillon,MT,59725,3315,2,32.09,BANK FEE,PM,,,,,,,N
"Welborn, Jeffrey   W",03/16/2024 to 04/15/2024,C5,03/29/2024,Arena,,,,1260 E Stringham Ave ,Salt Lake City,UT,84106,2962,2,1500.0,Website Hosting and Installation for 10 Months,PM,,,,,,,N
"Welborn, Jeffrey   W",03/16/2024 to 04/15/2024,C5,04/05/2024,Special Projects,,,,400 North California ,Helena,MT,59601,4968,2,1065.29,bookeeping and compliance reporting,PM,,,,,,,N
"Welborn, Jeffrey   W",01/01/2024 to 03/15/2024,C5,03/15/2024,Action Print,,,,110 W 13th St ,Helena,MT,59601,3361,2,280.0,# 250 Remittance Envelopes,PM,,,,,,,N
"Welborn, Jeffrey   W",01/01/2024 to 03/15/2024,C5,03/15/2024,Signs Now,,,,323 N LAst Chance Gulch ,Helena,MT,59601,5013,2,240.0,# 24 - 24 x 16 yard signs Welcorn for PSC,PM,,,,,,,N
