Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment
"Brown, James",09/16/2024 to 10/14/2024,C5,09/30/2024,Arena,,,,1260 Stringham Ave #350 ,Salt Lake City,UT,84106.0,,2,21310.0,#1 338 - 8.5 x 11 in. Brown for Montana Fundraising Letters and Campaign Consultation Fee,GN,,,,,,,N
"Brown, James",09/16/2024 to 10/14/2024,C5,10/11/2024,Arena,,,,1260 Stringham Ave #350 ,Salt Lake City,UT,84106.0,,2,15292.82,James Brown for Montana Facebook Pop-Up Ads 10/03/24 - 10/18/24,GN,,,,,,,N
"Brown, James",09/16/2024 to 10/14/2024,C5,10/06/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,11.8,Credit Card Fees 10/05/24 -10/06/24 (2 Contributors),GN,,,,,,,N
"Brown, James",09/16/2024 to 10/14/2024,C5,10/14/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,70.3,Credit Card Fees 10/07/24 -10/14/24 (5 Contributors),GN,,,,,,,N
"Brown, James",09/16/2024 to 10/14/2024,C5,09/22/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,34.5,Credit Card Fees 09/16/24 -09/22/24 (5 Contributors),GN,,,,,,,N
"Brown, James",09/16/2024 to 10/14/2024,C5,10/03/2024,Northern Broadcasting,,,,PO Box 1742 ,Billings,MT,59103.0,1742.0,2,5040.0,James Brown for Montana 30 Second radio ads 10/01/24 - 11/05/24,GN,,,,,,,N
"Brown, James",09/16/2024 to 10/14/2024,C5,09/25/2024,Desert Mountain Broadcasting,,,,2075 Central Ave # 5 ,Billings,MT,59102.0,4956.0,2,4233.0,James Brown for Montana 30 second radio ads  90 spots 09/23/24 - 11/01/24,GN,,,,,,,N
"Brown, James",09/16/2024 to 10/14/2024,C5,10/02/2024,Standard Consulting,,,,1820 N Last Chance Gulch ,Helena,MT,59601.0,700.0,2,770.74,Campaign Fundraising Consultation Fee,GN,,,,,,,N
"Brown, James",08/16/2024 to 09/15/2024,C5,09/04/2024,Victory Enterprises,,,, 5200 30th St. SW,Davenport ,IA,52802.0,,2,6000.0,# 200 000 James Brown for Montana Facebook Display Ads 09/01/24 - 11/05/24,GN,,,,,,,N
"Brown, James",08/16/2024 to 09/15/2024,C5,08/26/2024,Special Projects,,,,400 North California,Helena,MT,59601.0,,2,3000.0,bookeeping and compliance reporting,GN,,,,,,,N
"Brown, James",08/16/2024 to 09/15/2024,C5,09/15/2024,,Jane,,Gillette,32 Riverview Rd ,Three Forks,MT,59752.0,9501.0,2,260.0,Refund Excess Contribution,GN,,,,,,,N
"Brown, James",08/16/2024 to 09/15/2024,C5,09/08/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,8.2,Credit Card Fees 09/02/24 -09/07/24 (4 Contributors),GN,,,,,,,N
"Brown, James",08/16/2024 to 09/15/2024,C5,08/20/2024,Ultra Graphics,,,,3413 Gabel Road ,Billings,MT,59102.0,7351.0,2,3388.8,#3 500 8.5 in x 11 in James Brown for Montana Mailer Printing,GN,,,,,,,N
"Brown, James",08/16/2024 to 09/15/2024,C5,09/01/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,24.6,Credit Card Fees 08/26/24 -08/29/24 (6 Contributors),GN,,,,,,,N
"Brown, James",08/16/2024 to 09/15/2024,C5,08/28/2024,Yellowstone County News,,,,PO Box 460 ,Huntley,MT,59037.0,460.0,2,7500.0,#5 - 2x5 in.  Black and White Newspaper Ads 09/15 - 10/19 James Brown for Montana,GN,,,,,,,N
"Brown, James",08/16/2024 to 09/15/2024,C5,08/18/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,34.2,Credit Card Fees 08/16/24 -08/17/24 (4 Contributors),GN,,,,,,,N
"Brown, James",08/16/2024 to 09/15/2024,C5,08/25/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,40.5,Credit Card Fees 08/19/24 -08/23/24 (5 Contributors),GN,,,,,,,N
"Brown, James",08/16/2024 to 09/15/2024,C5,09/15/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,31.3,Credit Card Fees 09/09/24 -09/15/24 (7 Contributors),GN,,,,,,,N
"Brown, James",08/16/2024 to 09/15/2024,C5,08/28/2024,Signs Now,,,,323 N Last Chance Gulch,Helena,MT,59601.0,,2,900.0,"#15- 4x4 ft. Campaign Signs ""James Brown for Montana""",GN,,,,,15.0,,N
"Brown, James",06/16/2024 to 08/15/2024,C5,07/28/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,29.2,Credit Card Fees 07/23/24 -07/28/24 ( 04 Contributors),GN,,,,,,,N
"Brown, James",06/16/2024 to 08/15/2024,C5,08/02/2024,Victory Enterprises,,,, 5200 30th St. SW,Davenport ,IA,52802.0,,2,1000.0,James Brown for Montana 15 Second Facebook ad 08/01/24 - 08/31/24,GN,,,,,,,N
"Brown, James",06/16/2024 to 08/15/2024,C5,06/23/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,14.3,Credit Card Fees 06/23/24 -06/23/24 (1 Contributor),GN,,,,,,,N
"Brown, James",06/16/2024 to 08/15/2024,C5,06/27/2024,Special Projects,,,,400 North California,Helena,MT,59601.0,,2,566.18,bookeeping and compliance reporting,GN,,,,,,,N
"Brown, James",06/16/2024 to 08/15/2024,C5,06/30/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,20.3,Credit Card Fees 06/24/24 -06/24/24 (1 Contributor),GN,,,,,,,N
"Brown, James",06/16/2024 to 08/15/2024,C5,07/07/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,4.3,Credit Card Fees 07/03/24 - 07/07/24 (1 Contributor),GN,,,,,,,N
"Brown, James",06/16/2024 to 08/15/2024,C5,08/04/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,81.7,Credit Card Fees 07/29/24 -07/30/24 ( 07 Contributors),GN,,,,,,,N
"Brown, James",06/16/2024 to 08/15/2024,C5,07/03/2024,Victory Enterprises,,,, 5200 30th St. SW,Davenport ,IA,52802.0,,2,2000.0,James Brown for Montana 15 Second Facebook ad 07/01/24 - 07/31/24,GN,,,,,,,N
"Brown, James",06/16/2024 to 08/15/2024,C5,07/21/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,57.4,Credit Card Fees 07/15/24 -07/20/24 ( 10 Contributors),GN,,,,,,,N
"Brown, James",06/16/2024 to 08/15/2024,C5,07/14/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,1.3,Credit Card Fees 07/14/24 -07/14/24 (1 Contributor),GN,,,,,,,N
"Brown, James",06/16/2024 to 08/15/2024,C5,08/11/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,34.9,Credit Card Fees 08/07/24 -08/11/24 ( 03 Contributors),GN,,,,,,,N
"Brown, James",06/16/2024 to 08/15/2024,C5,06/27/2024,Signs Now,,,,323 N Last Chance Gulch ,Helena,MT,59601.0,5013.0,2,900.0,#15- 4x4 ft. Campaign Signs James Brown for Montana,GN,,,,,,,N
"Brown, James",06/03/2024 to 06/03/2024,C7E,06/03/24,Special Projects,,,,400 North California,Helena,MT,59601.0,,All Other Expenditures,1000.0,Bookeeping  and Compliance Reporting,Primary,,,,,,,
"Brown, James",06/03/2024 to 06/03/2024,C7E,06/03/24,Victory Enterprises,,,, 5200 30th St. SW,Davenport,IA,52802.0,,All Other Expenditures,2000.0,"""James Brown for Montana"" Ad (Display) 06/01/24 - 06/03/24",Primary,Facebook,,,,,,
"Brown, James",05/15/2024 to 06/15/2024,C5,06/03/2024,Victory Enterprises,,,, 5200 30th St. SW,Davenport ,IA,52802.0,,2,2000.0,James Brown for Montana Ad (Display) 06-01-24 - 06-03-24,PM,,,,,,,N
"Brown, James",05/15/2024 to 06/15/2024,C5,06/04/2024,Ultra Graphics,,,,3413 Gabel Road ,Billings,MT,59102.0,7351.0,2,7557.26,#8 000 4.125 in x 9.5 in James Brown for Montana Mailer Printing,PM,,,,,,,N
"Brown, James",05/15/2024 to 06/15/2024,C5,05/28/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,42.2,Credit Card Fees 05/28/24 -05/28/24 (4 Contributors),PM,,,,,,,N
"Brown, James",05/15/2024 to 06/15/2024,C5,05/30/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,44.9,Credit Card Fees 05/30/24 -05/30/24 (4 Contributors),PM,,,,,,,N
"Brown, James",05/15/2024 to 06/15/2024,C5,06/04/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,6.6,Credit Card Fees 06/04/24 -06/04/24 (2 Contributors),PM,,,,,,,N
"Brown, James",05/15/2024 to 06/15/2024,C5,06/03/2024,Special Projects,,,,400 North California,Helena,MT,59601.0,,2,9.83,bookeeping and compliance reporting,PM,,,,,,,N
"Brown, James",05/15/2024 to 06/15/2024,C5,06/03/2024,Special Projects,,,,400 North California,Helena,MT,59601.0,,2,1000.0,bookeeping and compliance reporting,PM,,,,,,,N
"Brown, James",05/15/2024 to 06/15/2024,C5,06/04/2024,Standard Consulting,,,,1820 N Last Chance Gulch ,Helena,MT,59601.0,700.0,2,1804.99,Campaign Fundraising Consultation Fee,PM,,,,,,,N
"Brown, James",05/15/2024 to 06/15/2024,C5,06/15/2024,Valley Bank,,,Valley Bank,3030 North Montana Ave.,Helena,MT,59601.0,,2,20249.0,Transfer of Primary funds to General Funds,PM,,,,,,,N
"Brown, James",04/16/2024 to 05/14/2024,C5,04/19/2024,Arena,,,,1260 Stringham Ave #350 ,Salt Lake City,UT,84106.0,,2,280.0,Website domain renewal,PM,,,,,,,
"Brown, James",04/16/2024 to 05/14/2024,C5,05/06/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,35.5,Credit Card Fees 05/06/24 -05/10/24 (2 Contributors),PM,,,,,,,N
"Brown, James",04/16/2024 to 05/14/2024,C5,05/06/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,10.3,Credit Card Fees 05/06/24 -05/06/24 (2 Contributors),PM,,,,,,,N
"Brown, James",04/16/2024 to 05/14/2024,C5,05/14/2024,Greenfield Printers,,,,212 South Montana ,Butte,MT,59701.0,1646.0,2,262.0,#500 - Double Sided Remit Evelopes - James Brown for Supreme Court,PM,,,,,,,N
"Brown, James",04/16/2024 to 05/14/2024,C5,04/23/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,66.5,Credit Card Fees 04/16/24 -04/20/24 (8 Contributors),PM,,,,,,,N
"Brown, James",04/16/2024 to 05/14/2024,C5,04/29/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,8.6,Credit Card Fees 04/22/24 -04/24/24 (2 Contributors),PM,,,,,,,N
"Brown, James",04/16/2024 to 05/14/2024,C5,04/19/2024,Signs Now,,,,323 N Last Chance Gulch ,Helena,MT,59601.0,5013.0,2,700.0,#10- 4x4 ft. Campaign Signs James Brown for Montana,PM,,,,,,,
"Brown, James",03/16/2024 to 04/15/2024,C5,03/25/2024,Ultra Graphics,,,,3413 Gabel Road ,Billings,MT,59102.0,7351.0,2,7937.52,#10 000 - 8.5 x 11 in. Fundraising Letters James Brown for Montana,PM,,,,,,,N
"Brown, James",03/16/2024 to 04/15/2024,C5,04/05/2024,Ultra Graphics,,,,3413 Gabel Road ,Billings,MT,59102.0,7351.0,2,108.84,10 Rally Posters James Brown for Montana,PM,,,,,,,N
"Brown, James",03/16/2024 to 04/15/2024,C5,04/05/2024,Special Projects,,,,400 N California ,Helena,MT,59601.0,4968.0,2,1137.24,bookeeping and compliance reporting,PM,,,,,,,N
"Brown, James",03/16/2024 to 04/15/2024,C5,04/04/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,60.9,Credit Card Fees 03/26/2024 -03/29/24 (3 Contributors),PM,,,,,,,N
"Brown, James",03/16/2024 to 04/15/2024,C5,04/15/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,42.2,Credit Card Fees 04/13/24 -04/14/24 (2 Contributors),PM,,,,,,,N
"Brown, James",03/16/2024 to 04/15/2024,C5,03/29/2024,HCW & Associates,,,,5806 Grove Ave STE 206,Richmond,VA,23226.0,,2,3000.0,Campaign Consultation Meeting and Direct Mail Design,PM,,,,,,,N
"Brown, James",03/16/2024 to 04/15/2024,C5,03/26/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,4.3,Credit Card Fees 03/22/2024 -03/22/24 (1 Contributor),PM,,,,,,,N
"Brown, James",03/16/2024 to 04/15/2024,C5,03/25/2024,Signs Now,,,,323 N Last Chance Gulch ,Helena,MT,59601.0,5013.0,2,1000.0,#20- 4x4 ft. Campaign Signs James Brown for Montana,PM,,,,,,,N
"Brown, James",03/16/2024 to 04/15/2024,C5,04/09/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,73.8,Credit Card Fees 04/05/24 -04/05/24 (2 Contributors),PM,,,,,,,N
"Brown, James",01/01/2024 to 03/15/2024,C5,02/25/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,8.9,Credit Card Fees 02/22/2024 -02/25/24 (3 Contributors),PM,,,,,,,N
"Brown, James",01/01/2024 to 03/15/2024,C5,02/01/2024,Signs Now,,,,323 N Last Chance Gulch ,Helena,MT,59601.0,5013.0,2,1200.0,#20- 4x4 ft. Campaign Signs James Brown for Montana,PM,,,,,,,N
"Brown, James",01/01/2024 to 03/15/2024,C5,03/10/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,5.0,Credit Card Fees 03/05/2024 -03/05/24 (2 Contributors),PM,,,,,,,N
"Brown, James",01/01/2024 to 03/15/2024,C5,01/21/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,0.34,Credit Card Fees 01/21/2024 -01/21/24 (1 Contributor),PM,,,,,,,N
"Brown, James",01/01/2024 to 03/15/2024,C5,02/03/2024,Special Projects,,,,400 N California ,Helena,MT,59601.0,4968.0,2,510.3,bookeeping and compliance reporting,PM,,,,,,,N
"Brown, James",01/01/2024 to 03/15/2024,C5,03/03/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,14.6,Credit Card Fees 02/27/2024 -02/27/24 (2 Contributors),PM,,,,,,,N
"Brown, James",01/01/2024 to 03/15/2024,C5,02/04/2024,Anedot,,,,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808.0,2597.0,2,20.6,Credit Card Fees 02/03/2024 -02/03/24 (2 Contributors),PM,,,,,,,N
"Brown, James",01/01/2024 to 03/15/2024,C5,02/14/2024,HCW & Associates,,,,5806 Grove Ave STE 206,Richmond,VA,23226.0,,2,5734.7,Campaign Consultation Meeting and Direct Mail Design,PM,,,,,,,N
"Repke, John",09/16/2024 to 10/15/2024,C5,10/15/2024,DONOR BOX,,,,1520 BELLE VIEW BLVD.,ALEXANDRIA,VA,22307.0,,2.0,129.54,Donor Box Fee for donations in 10/24/24 CERS report,GN,,,,,,,N
"Repke, John",09/16/2024 to 10/15/2024,C5,10/15/2024,Actblue,,,,366 Summer Street ,Somerville,MA,2144.0,,2.0,66.85,ActBlue Fee for donations in 10/24/24 CERS report,GN,,,,,,,N
"Repke, John",09/16/2024 to 10/15/2024,C5,09/19/2024,Calvert Hotel,,,,216 7th Ave S,Lewistown,MT,59457.0,,2.0,151.21,"Accommodations for campaign event in Lewistown, MT",GN,,,,,,,N
"Repke, John",09/16/2024 to 10/15/2024,C5,10/01/2024,"Plazby Solutions, LLC",,,,796 Stonegate Drive,Bozeman,MT,59715.0,,2.0,2300.0,"Mailchimp Account Fee, Campaign Compliance Services",GN,,,,,,,N
"Repke, John",09/16/2024 to 10/15/2024,C5,10/14/2024,Which Side Digital,,,,9710 Park Plaza Ave,Louisville,KY,40241.0,,2.0,115.0,Email fundraising services,GN,,,,,,,N
"Repke, John",09/16/2024 to 10/15/2024,C5,10/10/2024,"Plazby Solutions, LLC",,,,796 Stonegate Drive,Bozeman,MT,59715.0,,2.0,10000.2,Ads on FOX (23) and CNN (22) Yellowstone County Spectrum ,GN,,,,,45,,N
"Repke, John",09/16/2024 to 10/15/2024,C5,09/23/2024,Gibson Hotel,,,,621 Central Avw,Great Falls,MT,59401.0,,2.0,162.28,"Accommodations for campaign event in Great Falls, MT",GN,,,,,,,N
"Repke, John",09/16/2024 to 10/15/2024,C5,09/23/2024,"Plazby Solutions, LLC",,,,796 Stonegate Drive,Bozeman,MT,59715.0,,2.0,47215.0,"Digital streaming advertisements in Billings-Eastern MT DMA, Bozeman-Butte DMA and Missoula County DMA",GN,,,,,"637,027",,
"Repke, John",09/16/2024 to 10/15/2024,C5,impressions,,N,,,,,,,,,,,,,,,,,,
"Repke, John",08/16/2024 to 09/15/2024,C5,08/19/2024,Insty Prints,,,,131 S Main St,Kalispell,MT,59901.0,,2.0,173.33,Printing of Business Cards,GN,,,,,,,N
"Repke, John",08/16/2024 to 09/15/2024,C5,09/02/2024,"Plazby Solutions, LLC",,,,796 Stonegate Drive,Bozeman,MT,59715.0,,2.0,694.33,Mailing with AlphaGraphics out of Helena -,,,,,,,,
"Repke, John",08/16/2024 to 09/15/2024,C5,cost of printing and processing,,,,,,,,,,,,,,,,,,,,
"Repke, John",08/16/2024 to 09/15/2024,C5,reimbursement.,GN,,1 mailing,,N,,,,,,,,,,,,,,,
"Repke, John",08/16/2024 to 09/15/2024,C5,09/09/2024,Pit Printers of Butte,,,,425 E Front St,Butte,MT,59701.0,,2.0,131.0,Envelopes,GN,,,,,,,N
"Repke, John",08/16/2024 to 09/15/2024,C5,09/11/2024,Anaconda Leader Newspaper,,,,121 Main St,Anaconda,MT,59711.0,,2.0,180.0,Newspaper Ad for Campaign,GN,,,,Anaconda Leader Newspaper ad,1.0,,N
"Repke, John",08/16/2024 to 09/15/2024,C5,09/09/2024,Glasgow Courier,,,,531 2nd Ave S,Glasgow,MT,59230.0,,2.0,75.0,ad in Glasgow Courier newspaper,GN,,,,,,,N
"Repke, John",08/16/2024 to 09/15/2024,C5,08/26/2024,Celtic Cowboy,,,,116 1st Ave S,Great Falls,MT,59401.0,,2.0,190.0,Food for fundraising event,GN,,,,,,,N
"Repke, John",08/16/2024 to 09/15/2024,C5,08/23/2024,Missoula Supply,,,,115 W Broadway St,Missoula,MT,59802.0,,2.0,7.94,sticky name tags,GN,,,,,,,N
"Repke, John",08/16/2024 to 09/15/2024,C5,09/01/2024,,Amanda,,Holliday,536 Park Ave,Whitefish,MT,59937.0,,2.0,1291.99,Social Media Management,,,,,,,,
"Repke, John",08/16/2024 to 09/15/2024,C5,Compliance assistance,,,,,,,,,,,,,,,,,,,,
"Repke, John",08/16/2024 to 09/15/2024,C5,Correspondence (thank yous),,,,,,,,,,,,,,,,,,,,
"Repke, John",08/16/2024 to 09/15/2024,C5,Postage,,,,,,,,,,,,,,,,,,,,
"Repke, John",08/16/2024 to 09/15/2024,C5,Label software ,GN,,,,N,,,,,,,,,,,,,,,
"Repke, John",08/16/2024 to 09/15/2024,C5,09/01/2024,"Plazby Solutions, LLC",,,,796 Stonegate Drive,Bozeman,MT,59715.0,,2.0,2500.0,"Campaign management, content creation and fundraising support.",,,,,,,,
"Repke, John",08/16/2024 to 09/15/2024,C5,Campaign Compliance support.,GN,,,,N,,,,,,,,,,,,,,,
"Repke, John",08/16/2024 to 09/15/2024,C5,08/29/2024,Outside Media Group,,,,Box 1101,Bozeman,MT,59771.0,,2.0,950.0,1/2 page ad,GN,,,,Outside Bozeman Fall Issue,,,N
"Repke, John",08/16/2024 to 09/15/2024,C5,09/09/2024,Copper King Hotel,,,,4655 Harrison Ave,Butte,MT,59701.0,,2.0,183.52,Hotel Stay for CSI Insurance Summit,GN,,,,,,,N
"Repke, John",08/16/2024 to 09/15/2024,C5,09/03/2024,Montana Trial Lawyers Association,,,,PO Box 838,Helena,MT,59624.0,,2.0,1660.66,Mailing List Purchase,GN,,,,,,,N
"Repke, John",08/16/2024 to 09/15/2024,C5,08/23/2024,"Plazby Solutions, LLC",,,,796 Stonegate Drive,Bozeman,MT,59715.0,,2.0,5584.5,Outdoor Advertising posters and production,GN,,,,,,,N
"Repke, John",06/16/2024 to 08/15/2024,C5,08/14/2024,Valley Bank of Helena,,,Valley Bank of Helena,321 Fuller Aven,Helena,MT,59601.0,,2.0,35284.96,Transfer of Primary funds to General Funds,PM,,,,,,,N
"Repke, John",06/16/2024 to 08/15/2024,C5,07/18/2024,Montana Trial Lawyers Association,,,,PO Box 838,Helena,MT,59624.0,,2.0,1660.66,One-time use of MTLA mailing list and postage,GN,,,,,,,N
"Repke, John",06/16/2024 to 08/15/2024,C5,07/01/2024,"Plazby Solutions, LLC",,,,796 Stonegate Drive,Bozeman,MT,59715.0,,2.0,2500.0,"General Consulting, advertising, videography and Fundraising Support, Compliance Services",GN,,,,,,,N
"Repke, John",06/16/2024 to 08/15/2024,C5,07/01/2024,,Amanda,,Holliday,536 Park Avenue,Whitefish,MT,59937.0,,2.0,1000.0,Social media management and compliance assistance,GN,,,,,,,N
"Repke, John",06/16/2024 to 08/15/2024,C5,06/18/2024,The Billings Times,,,,2919 Montana Ave,Billings,MT,59101.0,,2.0,3637.39,"500 16x26 yard signs, 20 Highway signs, shipping",GN,,,,,,,N
"Repke, John",06/16/2024 to 08/15/2024,C5,07/29/2024,Glasgow Courier,,,,531 2nd Ave S,Glasgow,MT,59230.0,,2.0,75.0,Ad placement Fee,GN,,,,,,,N
"Repke, John",06/16/2024 to 08/15/2024,C5,08/01/2024,,Amanda,,Holliday,563 Park Ave,Whitefish,MT,59937.0,,2.0,1000.0,Social media management and compliance assistance,GN,,,,,,,N
"Repke, John",06/16/2024 to 08/15/2024,C5,08/01/2024,"Plazby Solutions, LLC",,,,796 Stonegate Drive,Bozeman,MT,59715.0,,2.0,6615.53,"Consulting, compliance and fundraising",GN,,,,,,,N
"Repke, John",06/16/2024 to 08/15/2024,C5,07/01/2024,Pit Printers of Butte,,,,425 E Front St,Butte,MT,59701.0,,2.0,131.0,Remit envelope with postage and handling,GN,,,,,,,N
"Repke, John",04/16/2024 to 05/14/2024,C5,04/30/2024,Actblue,,,,366 Summer Street ,Somerville,MA,2144.0,,2.0,21.45,credit card processing fees and platform fee for 6 contributions,PM,,,,,,,N
"Repke, John",04/16/2024 to 05/14/2024,C5,05/09/2024,Ten Mile Creek Brewery,,,,48 N. Last Chance Gulch,Helena,MT,59601.0,,2.0,32.0,beer for helena fundraiser,PM,,,,,,,N
"Repke, John",04/16/2024 to 05/14/2024,C5,05/09/2024,Hawthorne Bottle Shop,,,Hawthorne Bottle Shop,46 N Last Chance Gulch,Helena,MT,59601.0,,2.0,108.0,wine for helena fundraiser,PM,,,,,,,N
"Repke, John",04/16/2024 to 05/14/2024,C5,05/14/2024,Actblue,,,,366 Summer Street ,Somerville,MA,2144.0,,2.0,76.59,credit card processing and platform fees for 29 contributions,PM,,,,,,,N
"Repke, John",04/16/2024 to 05/14/2024,C5,05/01/2024,Plazby LLC,,,,796 Stonegate Drive,Bozeman,MT,59715.0,,2.0,1271.05,fundraising mailer printing and postage,PM,,,,,,,N
"Willoughby, John  J",04/16/2024 to 05/16/2024,C5,04/18/2024,Signs Now,,,,323 N Last Chance Gulch,Helena,MT,59601.0,,2,400.0,(2) 48 x 96 coro double sided signs color (5) 48 x 48 Coro Double Sided Color Signs,PM,,,,,7 Signs Described above,,N
